Time,Frame,Color,X,Y
06:25:54,579,Green,251,651
06:25:54,579,Green,249,645
06:25:54,579,Green,264,645
06:25:54,579,Green,264,640
06:25:54,579,Green,259,639
06:25:54,579,Green,278,638
06:25:54,579,Green,229,639
06:25:54,579,Green,212,637
06:25:54,579,Green,285,634
06:25:54,579,Green,271,634
06:25:54,579,Green,221,633
06:25:54,579,Green,293,630
06:25:54,579,Green,285,628
06:25:54,579,Green,245,631
06:25:54,579,Green,229,628
06:25:54,579,Green,300,626
06:25:54,579,Green,236,624
06:25:54,579,Green,249,622
06:25:54,579,Green,241,623
06:25:54,579,Green,281,600
06:25:54,579,Green,355,598
06:25:54,579,Green,289,596
06:25:54,579,Green,364,593
06:25:54,579,Green,382,580
06:25:54,579,Green,315,599
06:25:54,579,Blue,64,710
06:25:54,579,Brown,199,662
06:25:54,580,Green,193,679
06:25:54,580,Green,131,692
06:25:54,580,Green,381,580
06:25:54,580,Green,283,619
06:25:54,580,Blue,66,720
06:25:54,580,Brown,203,675
06:25:54,580,Brown,195,672
06:25:54,580,Brown,208,669
06:25:54,580,Brown,195,660
06:25:54,580,Brown,205,661
06:25:54,581,Green,102,726
06:25:54,581,Green,124,717
06:25:54,581,Green,142,710
06:25:54,581,Green,181,694
06:25:54,581,Green,120,688
06:25:54,581,Green,130,684
06:25:54,581,Green,139,680
06:25:54,581,Green,148,676
06:25:54,581,Green,234,668
06:25:54,581,Green,232,664
06:25:54,581,Green,176,664
06:25:54,581,Green,246,662
06:25:54,581,Green,252,658
06:25:54,581,Green,214,656
06:25:54,581,Green,262,652
06:25:54,581,Green,208,648
06:25:54,581,Green,262,647
06:25:54,581,Green,222,646
06:25:54,581,Green,229,645
06:25:54,581,Green,287,638
06:25:54,581,Green,228,637
06:25:54,581,Green,236,632
06:25:54,581,Green,250,630
06:25:54,581,Green,301,630
06:25:54,581,Green,256,624
06:25:54,581,Green,249,624
06:25:54,581,Green,316,621
06:25:54,581,Green,256,620
06:25:54,581,Green,265,616
06:25:54,581,Green,271,611
06:25:54,581,Green,342,606
06:25:54,581,Green,290,600
06:25:54,581,Green,358,598
06:25:54,581,Green,304,592
06:25:54,581,Green,313,604
06:25:54,581,Blue,78,724
06:25:54,581,Blue,72,718
06:25:54,581,Brown,203,670
06:25:54,582,Green,66,722
06:25:54,582,Green,137,703
06:25:54,582,Green,381,581
06:25:54,582,Green,286,623
06:25:54,582,Blue,73,733
06:25:54,582,Brown,209,673
06:25:54,583,Green,102,742
06:25:54,583,Green,137,726
06:25:54,583,Green,152,718
06:25:54,583,Green,163,714
06:25:54,583,Green,189,702
06:25:54,583,Green,232,679
06:25:54,583,Green,184,672
06:25:54,583,Green,250,667
06:25:54,583,Green,249,664
06:25:54,583,Green,262,660
06:25:54,583,Green,270,654
06:25:54,583,Green,264,655
06:25:54,583,Green,244,656
06:25:54,583,Green,218,653
06:25:54,583,Green,278,650
06:25:54,583,Green,224,648
06:25:54,583,Green,284,646
06:25:54,583,Green,290,642
06:25:54,583,Green,272,645
06:25:54,583,Green,236,640
06:25:54,583,Green,296,638
06:25:54,583,Green,270,636
06:25:54,583,Green,302,634
06:25:54,583,Green,249,632
06:25:54,583,Green,261,624
06:25:54,583,Green,273,616
06:25:54,583,Green,334,614
06:25:54,583,Green,296,601
06:25:54,583,Green,358,598
06:25:54,583,Green,368,591
06:25:54,583,Green,316,605
06:25:54,583,Green,346,569
06:25:54,583,Brown,200,686
06:25:54,583,Brown,218,677
06:25:54,583,Brown,208,678
06:25:54,584,Green,203,695
06:25:54,584,Green,224,678
06:25:54,584,Green,143,715
06:25:54,584,Green,381,580
06:25:54,584,Green,289,628
06:25:54,584,Blue,82,746
06:25:54,584,Brown,212,681
06:25:54,585,Green,119,750
06:25:54,585,Green,150,734
06:25:54,585,Green,158,730
06:25:54,585,Green,166,726
06:25:54,585,Green,174,722
06:25:54,585,Green,182,718
06:25:54,585,Green,197,710
06:25:54,585,Green,205,706
06:25:54,585,Green,162,696
06:25:54,585,Green,176,688
06:25:54,585,Green,238,686
06:25:54,585,Green,244,681
06:25:54,585,Green,230,680
06:25:54,585,Green,224,678
06:25:54,585,Green,254,674
06:25:54,585,Green,224,672
06:25:54,585,Green,261,669
06:25:54,585,Green,268,664
06:25:54,585,Green,229,662
06:25:54,585,Green,220,662
06:25:54,585,Green,282,654
06:25:54,585,Green,288,650
06:25:54,585,Green,280,647
06:25:54,585,Green,253,646
06:25:54,585,Green,294,646
06:25:54,585,Green,247,642
06:25:54,585,Green,262,638
06:25:54,585,Green,256,636
06:25:54,585,Green,272,624
06:25:54,585,Green,326,622
06:25:54,585,Green,333,618
06:25:54,585,Green,281,617
06:25:54,585,Green,290,610
06:25:54,585,Green,296,607
06:25:54,585,Green,350,606
06:25:54,585,Green,381,580
06:25:54,585,Green,323,605
06:25:54,585,Green,348,569
06:25:54,585,Brown,215,692
06:25:54,585,Brown,205,680
06:25:54,585,Brown,218,681
06:25:54,586,Green,152,726
06:25:54,586,Green,291,613
06:25:54,586,Green,381,580
06:25:54,586,Green,292,632
06:25:54,586,Blue,91,761
06:25:54,586,Brown,219,690
06:25:54,587,Green,110,774
06:25:54,587,Green,124,765
06:25:54,587,Green,150,750
06:25:54,587,Green,157,747
06:25:54,587,Green,105,745
06:25:54,587,Green,166,742
06:25:54,587,Green,172,738
06:25:54,587,Green,120,736
06:25:54,587,Green,180,733
06:25:54,587,Green,134,728
06:25:54,587,Green,206,718
06:25:54,587,Green,161,712
06:25:54,587,Green,238,698
06:25:54,587,Green,186,697
06:25:54,587,Green,245,692
06:25:54,587,Green,201,688
06:25:54,587,Green,253,686
06:25:54,587,Green,230,680
06:25:54,587,Green,260,680
06:25:54,587,Green,270,672
06:25:54,587,Green,224,672
06:25:54,587,Green,278,666
06:25:54,587,Green,272,664
06:25:54,587,Green,232,665
06:25:54,587,Green,282,662
06:25:54,587,Green,280,658
06:25:54,587,Green,239,658
06:25:54,587,Green,256,657
06:25:54,587,Green,292,654
06:25:54,587,Green,252,648
06:25:54,587,Green,299,649
06:25:54,587,Green,261,645
06:25:54,587,Green,256,644
06:25:54,587,Green,262,640
06:25:54,587,Green,311,638
06:25:54,587,Green,318,634
06:25:54,587,Green,272,632
06:25:54,587,Green,322,630
06:25:54,587,Green,280,624
06:25:54,587,Green,288,622
06:25:54,587,Green,332,623
06:25:54,587,Green,344,612
06:25:54,587,Green,314,600
06:25:54,587,Green,362,598
06:25:54,587,Green,381,580
06:25:54,587,Green,324,607
06:25:54,587,Brown,230,702
06:25:54,587,Brown,223,701
06:25:54,587,Brown,223,691
06:25:54,588,Green,217,711
06:25:54,588,Green,161,737
06:25:54,588,Green,296,635
06:25:54,588,Blue,102,775
06:25:54,588,Brown,216,697
06:25:54,588,Brown,225,698
06:25:54,588,Brown,228,688
06:25:54,589,Green,96,776
06:25:54,589,Green,141,774
06:25:54,589,Green,148,770
06:25:54,589,Green,154,766
06:25:54,589,Green,114,760
06:25:54,589,Green,166,759
06:25:54,589,Green,136,746
06:25:54,589,Green,190,742
06:25:54,589,Green,205,733
06:25:54,589,Green,150,736
06:25:54,589,Green,161,729
06:25:54,589,Green,187,712
06:25:54,589,Green,198,704
06:25:54,589,Green,252,700
06:25:54,589,Green,260,692
06:25:54,589,Green,235,675
06:25:54,589,Green,279,675
06:25:54,589,Green,294,662
06:25:54,589,Green,248,664
06:25:54,589,Green,298,658
06:25:54,589,Green,256,656
06:25:54,589,Green,260,652
06:25:54,589,Green,297,649
06:25:54,589,Green,264,648
06:25:54,589,Green,304,652
06:25:54,589,Green,278,645
06:25:54,589,Green,271,641
06:25:54,589,Green,307,638
06:25:54,589,Green,280,632
06:25:54,589,Green,326,632
06:25:54,589,Green,321,630
06:25:54,589,Green,294,629
06:25:54,589,Green,289,624
06:25:54,589,Green,305,626
06:25:54,589,Green,348,612
06:25:54,589,Green,298,616
06:25:54,589,Green,368,594
06:25:54,589,Green,336,600
06:25:54,589,Blue,107,782
06:25:54,589,Blue,112,774
06:25:54,589,Brown,236,708
06:25:54,589,Brown,221,704
06:25:54,589,Brown,232,696
06:25:54,590,Green,225,719
06:25:54,590,Green,170,749
06:25:54,590,Green,215,701
06:25:54,590,Green,381,580
06:25:54,590,Green,300,639
06:25:54,590,Blue,115,788
06:25:54,590,Brown,230,710
06:25:54,590,Brown,238,703
06:25:54,591,Green,150,789
06:25:54,591,Green,165,778
06:25:54,591,Green,121,777
06:25:54,591,Green,172,774
06:25:54,591,Green,133,769
06:25:54,591,Green,182,766
06:25:54,591,Green,144,760
06:25:54,591,Green,190,760
06:25:54,591,Green,198,754
06:25:54,591,Green,205,750
06:25:54,591,Green,211,745
06:25:54,591,Green,168,742
06:25:54,591,Green,221,738
06:25:54,591,Green,179,734
06:25:54,591,Green,193,724
06:25:54,591,Green,208,712
06:25:54,591,Green,241,698
06:25:54,591,Green,262,703
06:25:54,591,Green,246,696
06:25:54,591,Green,270,694
06:25:54,591,Green,234,690
06:25:54,591,Green,281,685
06:25:54,591,Green,242,682
06:25:54,591,Green,250,674
06:25:54,591,Green,297,667
06:25:54,591,Green,306,658
06:25:54,591,Green,310,654
06:25:54,591,Green,278,654
06:25:54,591,Green,316,648
06:25:54,591,Green,308,641
06:25:54,591,Green,277,646
06:25:54,591,Green,289,633
06:25:54,591,Green,304,632
06:25:54,591,Green,329,634
06:25:54,591,Green,326,625
06:25:54,591,Green,296,624
06:25:54,591,Green,342,622
06:25:54,591,Green,304,616
06:25:54,591,Green,343,616
06:25:54,591,Green,350,614
06:25:54,591,Green,314,620
06:25:54,591,Green,312,608
06:25:54,591,Green,358,606
06:25:54,591,Green,316,604
06:25:54,591,Green,320,600
06:25:54,591,Green,366,598
06:25:54,591,Green,330,591
06:25:54,591,Green,382,580
06:25:54,591,Green,341,597
06:25:54,591,Blue,120,791
06:25:54,591,Brown,236,710
06:25:54,592,Green,181,761
06:25:54,592,Green,330,638
06:25:54,592,Green,381,580
06:25:54,592,Green,304,644
06:25:54,592,Blue,129,802
06:25:54,592,Brown,232,715
06:25:54,592,Brown,246,718
06:25:54,592,Brown,240,711
06:25:54,593,Green,172,795
06:25:54,593,Green,182,786
06:25:54,593,Green,146,781
06:25:54,593,Green,193,778
06:25:54,593,Green,202,770
06:25:54,593,Green,161,769
06:25:54,593,Green,206,766
06:25:54,593,Green,213,761
06:25:54,593,Green,176,756
06:25:54,593,Green,222,754
06:25:54,593,Green,193,742
06:25:54,593,Green,209,729
06:25:54,593,Green,217,721
06:25:54,593,Green,226,714
06:25:54,593,Green,270,710
06:25:54,593,Green,254,704
06:25:54,593,Green,244,696
06:25:54,593,Green,281,698
06:25:54,593,Green,248,692
06:25:54,593,Green,294,682
06:25:54,593,Green,256,682
06:25:54,593,Green,298,679
06:25:54,593,Green,292,675
06:25:54,593,Green,302,674
06:25:54,593,Green,264,672
06:25:54,593,Green,268,668
06:25:54,593,Green,304,664
06:25:54,593,Green,278,662
06:25:54,593,Green,309,665
06:25:54,593,Green,312,656
06:25:54,593,Green,272,662
06:25:54,593,Green,294,648
06:25:54,593,Green,284,648
06:25:54,593,Green,314,647
06:25:54,593,Green,324,648
06:25:54,593,Green,330,641
06:25:54,593,Green,290,640
06:25:54,593,Green,333,637
06:25:54,593,Green,328,633
06:25:54,593,Green,336,628
06:25:54,593,Green,342,626
06:25:54,593,Green,315,629
06:25:54,593,Green,304,624
06:25:54,593,Green,346,622
06:25:54,593,Green,317,620
06:25:54,593,Green,311,616
06:25:54,593,Green,324,600
06:25:54,593,Green,363,602
06:25:54,593,Green,370,594
06:25:54,593,Green,382,580
06:25:54,593,Green,344,600
06:25:54,593,Brown,236,720
06:25:54,593,Brown,247,723
06:25:54,593,Brown,245,716
06:25:54,593,Brown,252,712
06:25:54,593,Brown,244,712
06:25:54,594,Green,132,818
06:25:54,594,Green,250,740
06:25:54,594,Green,189,775
06:25:54,594,Green,234,726
06:25:54,594,Green,221,728
06:25:54,594,Green,234,720
06:25:54,594,Green,237,718
06:25:54,594,Green,256,710
06:25:54,594,Green,381,580
06:25:54,594,Green,308,647
06:25:54,594,Blue,143,815
06:25:54,594,Brown,252,722
06:25:54,594,Brown,250,712
06:25:54,595,Green,190,803
06:25:54,595,Green,153,801
06:25:54,595,Green,197,796
06:25:54,595,Green,161,793
06:25:54,595,Green,205,789
06:25:54,595,Green,216,778
06:25:54,595,Green,184,772
06:25:54,595,Green,230,766
06:25:54,595,Green,194,762
06:25:54,595,Green,236,760
06:25:54,595,Green,201,756
06:25:54,595,Green,278,718
06:25:54,595,Green,284,710
06:25:54,595,Green,249,707
06:25:54,595,Green,257,698
06:25:54,595,Green,295,695
06:25:54,595,Green,262,690
06:25:54,595,Green,298,680
06:25:54,595,Green,278,677
06:25:54,595,Green,306,680
06:25:54,595,Green,314,670
06:25:54,595,Green,276,670
06:25:54,595,Green,318,666
06:25:54,595,Green,284,660
06:25:54,595,Green,288,656
06:25:54,595,Green,326,654
06:25:54,595,Green,298,654
06:25:54,595,Green,290,652
06:25:54,595,Green,320,648
06:25:54,595,Green,297,649
06:25:54,595,Green,334,644
06:25:54,595,Green,328,644
06:25:54,595,Green,299,639
06:25:54,595,Green,310,636
06:25:54,595,Green,304,632
06:25:54,595,Green,345,629
06:25:54,595,Green,310,624
06:25:54,595,Green,350,622
06:25:54,595,Green,319,620
06:25:54,595,Green,358,612
06:25:54,595,Green,320,611
06:25:54,595,Green,366,602
06:25:54,595,Green,369,597
06:25:54,595,Green,382,580
06:25:54,595,Green,342,607
06:25:54,595,Brown,264,724
06:25:54,595,Brown,251,727
06:25:54,595,Brown,258,718
06:25:54,596,Green,148,831
06:25:54,596,Green,248,752
06:25:54,596,Green,201,786
06:25:54,596,Green,236,732
06:25:54,596,Green,245,728
06:25:54,596,Green,381,581
06:25:54,596,Green,313,651
06:25:54,596,Blue,159,829
06:25:54,596,Brown,263,728
06:25:54,597,Green,189,829
06:25:54,597,Green,200,818
06:25:54,597,Green,213,805
06:25:54,597,Green,180,800
06:25:54,597,Green,221,797
06:25:54,597,Green,229,788
06:25:54,597,Green,194,786
06:25:54,597,Green,236,780
06:25:54,597,Green,242,774
06:25:54,597,Green,209,770
06:25:54,597,Green,252,764
06:25:54,597,Green,220,757
06:25:54,597,Green,232,744
06:25:54,597,Green,240,737
06:25:54,597,Green,248,728
06:25:54,597,Green,286,726
06:25:54,597,Green,296,711
06:25:54,597,Green,265,705
06:25:54,597,Green,268,700
06:25:54,597,Green,278,694
06:25:54,597,Green,304,690
06:25:54,597,Green,272,693
06:25:54,597,Green,277,686
06:25:54,597,Green,280,680
06:25:54,597,Green,284,674
06:25:54,597,Green,311,687
06:25:54,597,Green,310,673
06:25:54,597,Green,288,668
06:25:54,597,Green,299,666
06:25:54,597,Green,290,665
06:25:54,597,Green,326,664
06:25:54,597,Green,296,656
06:25:54,597,Green,328,653
06:25:54,597,Green,334,653
06:25:54,597,Green,329,648
06:25:54,597,Green,306,648
06:25:54,597,Green,301,648
06:25:54,597,Green,336,641
06:25:54,597,Green,310,643
06:25:54,597,Green,346,634
06:25:54,597,Green,312,632
06:25:54,597,Green,318,630
06:25:54,597,Green,350,629
06:25:54,597,Green,350,624
06:25:54,597,Green,342,625
06:25:54,597,Green,354,622
06:25:54,597,Green,328,608
06:25:54,597,Green,366,604
06:25:54,597,Green,336,592
06:25:54,597,Green,381,581
06:25:54,597,Green,347,600
06:25:54,597,Blue,171,838
06:25:54,597,Brown,270,741
06:25:54,597,Brown,262,732
06:25:54,597,Brown,269,725
06:25:54,597,Brown,262,724
06:25:54,598,Green,166,845
06:25:54,598,Green,251,755
06:25:54,598,Green,268,750
06:25:54,598,Green,215,797
06:25:54,598,Green,243,745
06:25:54,598,Green,258,730
06:25:54,598,Green,324,616
06:25:54,598,Green,379,583
06:25:54,598,Green,320,654
06:25:54,598,Blue,176,841
06:25:54,598,Brown,272,734
06:25:54,599,Green,208,838
06:25:54,599,Green,182,829
06:25:54,599,Green,218,826
06:25:54,599,Green,192,816
06:25:54,599,Green,199,809
06:25:54,599,Green,231,812
06:25:54,599,Green,245,795
06:25:54,599,Green,252,786
06:25:54,599,Green,220,782
06:25:54,599,Green,264,772
06:25:54,599,Green,232,768
06:25:54,599,Green,270,766
06:25:54,599,Green,240,759
06:25:54,599,Green,244,752
06:25:54,599,Green,248,748
06:25:54,599,Green,288,734
06:25:54,599,Green,294,734
06:25:54,599,Green,280,726
06:25:54,599,Green,272,713
06:25:54,599,Green,305,715
06:25:54,599,Green,277,706
06:25:54,599,Green,286,702
06:25:54,599,Green,281,698
06:25:54,599,Green,284,692
06:25:54,599,Green,316,696
06:25:54,599,Green,309,690
06:25:54,599,Green,295,685
06:25:54,599,Green,322,685
06:25:54,599,Green,288,684
06:25:54,599,Green,320,680
06:25:54,599,Green,326,678
06:25:54,599,Green,296,672
06:25:54,599,Green,329,673
06:25:54,599,Green,302,669
06:25:54,599,Green,334,665
06:25:54,599,Green,324,657
06:25:54,599,Green,304,656
06:25:54,599,Green,338,657
06:25:54,599,Green,310,654
06:25:54,599,Green,336,652
06:25:54,599,Green,342,650
06:25:54,599,Green,308,648
06:25:54,599,Green,336,646
06:25:54,599,Green,344,646
06:25:54,599,Green,318,641
06:25:54,599,Green,312,641
06:25:54,599,Green,350,637
06:25:54,599,Green,354,629
06:25:54,599,Green,320,626
06:25:54,599,Green,358,622
06:25:54,599,Green,340,590
06:25:54,599,Green,378,586
06:25:54,599,Green,382,580
06:25:54,599,Green,347,607
06:25:54,599,Blue,185,849
06:25:54,599,Blue,176,840
06:25:54,599,Brown,285,745
06:25:54,599,Brown,284,742
06:25:54,599,Brown,274,739
06:25:54,600,Green,242,770
06:25:54,600,Green,227,812
06:25:54,600,Green,254,753
06:25:54,600,Green,378,584
06:25:54,600,Green,325,657
06:25:54,600,Blue,195,854
06:25:54,600,Brown,277,748
06:25:54,600,Brown,283,740
06:25:54,601,Green,222,854
06:25:54,601,Green,228,846
06:25:54,601,Green,204,836
06:25:54,601,Green,212,824
06:25:54,601,Green,245,823
06:25:54,601,Green,217,818
06:25:54,601,Green,258,806
06:25:54,601,Green,225,806
06:25:54,601,Green,262,799
06:25:54,601,Green,228,800
06:25:54,601,Green,270,789
06:25:54,601,Green,238,786
06:25:54,601,Green,278,778
06:25:54,601,Green,245,777
06:25:54,601,Green,249,770
06:25:54,601,Green,256,761
06:25:54,601,Green,304,728
06:25:54,601,Green,280,721
06:25:54,601,Green,294,709
06:25:54,601,Green,312,725
06:25:54,601,Green,288,705
06:25:54,601,Green,292,696
06:25:54,601,Green,326,695
06:25:54,601,Green,302,693
06:25:54,601,Green,296,689
06:25:54,601,Green,329,688
06:25:54,601,Green,327,682
06:25:54,601,Green,300,680
06:25:54,601,Green,334,679
06:25:54,601,Green,304,672
06:25:54,601,Green,338,670
06:25:54,601,Green,342,662
06:25:54,601,Green,317,669
06:25:54,601,Green,346,654
06:25:54,601,Green,350,646
06:25:54,601,Green,353,638
06:25:54,601,Green,320,637
06:25:54,601,Green,358,629
06:25:54,601,Green,361,623
06:25:54,601,Green,366,614
06:25:54,601,Green,374,597
06:25:54,601,Green,380,582
06:25:54,601,Green,345,620
06:25:54,601,Blue,203,858
06:25:54,601,Brown,286,754
06:25:54,601,Brown,294,751
06:25:54,601,Brown,290,744
06:25:54,601,Brown,285,742
06:25:54,602,Green,229,821
06:25:54,602,Green,237,807
06:25:54,602,Green,240,801
06:25:54,602,Green,268,797
06:25:54,602,Green,254,789
06:25:54,602,Green,247,792
06:25:54,602,Green,252,784
06:25:54,602,Green,262,780
06:25:54,602,Green,241,827
06:25:54,602,Green,262,774
06:25:54,602,Green,256,777
06:25:54,602,Green,292,771
06:25:54,602,Green,261,770
06:25:54,602,Green,268,759
06:25:54,602,Green,272,752
06:25:54,602,Green,305,741
06:25:54,602,Green,292,734
06:25:54,602,Green,380,581
06:25:54,602,Green,331,659
06:25:54,602,Blue,217,865
06:25:54,602,Blue,209,856
06:25:54,602,Brown,299,749
06:25:54,602,Brown,292,751
06:25:54,602,Brown,296,740
06:25:54,602,Brown,292,740
06:25:54,603,Green,238,869
06:25:54,603,Green,245,858
06:25:54,603,Green,217,858
06:25:54,603,Green,254,845
06:25:54,603,Green,232,832
06:25:54,603,Green,236,824
06:25:54,603,Green,264,828
06:25:54,603,Green,242,814
06:25:54,603,Green,278,806
06:25:54,603,Green,248,804
06:25:54,603,Green,250,800
06:25:54,603,Green,285,796
06:25:54,603,Green,258,787
06:25:54,603,Green,293,782
06:25:54,603,Green,272,763
06:25:54,603,Green,288,736
06:25:54,603,Green,292,725
06:25:54,603,Green,322,728
06:25:54,603,Green,330,709
06:25:54,603,Green,297,710
06:25:54,603,Green,328,697
06:25:54,603,Green,310,694
06:25:54,603,Green,304,694
06:25:54,603,Green,334,698
06:25:54,603,Green,327,677
06:25:54,603,Green,342,677
06:25:54,603,Green,312,672
06:25:54,603,Green,346,669
06:25:54,603,Green,350,660
06:25:54,603,Green,354,650
06:25:54,603,Green,321,650
06:25:54,603,Green,324,641
06:25:54,603,Green,360,633
06:25:54,603,Green,336,609
06:25:54,603,Green,381,581
06:25:54,603,Green,348,622
06:25:54,603,Green,350,573
06:25:54,603,Blue,227,868
06:25:54,603,Brown,298,754
06:25:54,603,Brown,292,748
06:25:54,603,Brown,302,744
06:25:54,603,Brown,297,740
06:25:54,604,Green,278,784
06:25:54,604,Green,295,780
06:25:54,604,Green,288,780
06:25:54,604,Green,260,832
06:25:54,604,Green,277,773
06:25:54,604,Green,307,773
06:25:54,604,Green,280,766
06:25:54,604,Green,316,743
06:25:54,604,Green,361,637
06:25:54,604,Green,380,582
06:25:54,604,Green,336,662
06:25:54,604,Green,351,573
06:25:54,604,Blue,237,873
06:25:54,604,Brown,314,753
06:25:54,604,Brown,303,757
06:25:54,604,Brown,310,748
06:25:54,604,Brown,305,748
06:25:54,604,Brown,306,743
06:25:54,605,Green,270,857
06:25:54,605,Green,274,850
06:25:54,605,Green,250,842
06:25:54,605,Green,286,829
06:25:54,605,Green,290,820
06:25:54,605,Green,259,824
06:25:54,605,Green,294,813
06:25:54,605,Green,266,808
06:25:54,605,Green,302,798
06:25:54,605,Green,275,790
06:25:54,605,Green,310,782
06:25:54,605,Green,285,770
06:25:54,605,Green,332,731
06:25:54,605,Green,304,723
06:25:54,605,Green,339,712
06:25:54,605,Green,342,702
06:25:54,605,Green,318,700
06:25:54,605,Green,318,692
06:25:54,605,Green,313,697
06:25:54,605,Green,340,694
06:25:54,605,Green,347,684
06:25:54,605,Green,337,684
06:25:54,605,Green,316,684
06:25:54,605,Green,350,678
06:25:54,605,Green,320,672
06:25:54,605,Green,354,665
06:25:54,605,Green,358,654
06:25:54,605,Green,380,583
06:25:54,605,Green,349,629
06:25:54,605,Green,351,572
06:25:54,605,Blue,246,877
06:25:54,605,Blue,240,870
06:25:54,605,Brown,310,753
06:25:54,606,Green,265,837
06:25:54,606,Green,288,805
06:25:54,606,Green,284,794
06:25:54,606,Green,288,784
06:25:54,606,Green,277,845
06:25:54,606,Green,315,769
06:25:54,606,Green,316,742
06:25:54,606,Green,381,581
06:25:54,606,Green,343,662
06:25:54,606,Blue,258,882
06:25:54,606,Brown,319,762
06:25:54,606,Brown,326,756
06:25:54,606,Brown,317,757
06:25:54,606,Brown,318,752
06:25:54,606,Brown,311,754
06:25:54,606,Brown,326,748
06:25:54,606,Brown,318,748
06:25:54,607,Green,287,872
06:25:54,607,Green,264,865
06:25:54,607,Green,293,858
06:25:54,607,Green,299,845
06:25:54,607,Green,270,848
06:25:54,607,Green,302,837
06:25:54,607,Green,288,801
06:25:54,607,Green,312,814
06:25:54,607,Green,292,792
06:25:54,607,Green,296,784
06:25:54,607,Green,300,772
06:25:54,607,Green,312,737
06:25:54,607,Green,342,722
06:25:54,607,Green,316,720
06:25:54,607,Green,343,732
06:25:54,607,Green,328,712
06:25:54,607,Green,341,712
06:25:54,607,Green,320,704
06:25:54,607,Green,354,691
06:25:54,607,Green,358,676
06:25:54,607,Green,362,661
06:25:54,607,Green,379,592
06:25:54,607,Green,378,587
06:25:54,607,Green,382,580
06:25:54,607,Green,351,640
06:25:54,607,Blue,272,889
06:25:54,607,Blue,266,888
06:25:54,607,Blue,270,882
06:25:54,607,Brown,324,756
06:25:54,608,Green,297,821
06:25:54,608,Green,302,820
06:25:54,608,Green,316,810
06:25:54,608,Green,296,810
06:25:54,608,Green,320,806
06:25:54,608,Green,307,810
06:25:54,608,Green,315,795
06:25:54,608,Green,310,792
06:25:54,608,Green,303,788
06:25:54,608,Green,296,851
06:25:54,608,Green,328,772
06:25:54,608,Green,323,746
06:25:54,608,Green,318,750
06:25:54,608,Green,382,579
06:25:54,608,Green,349,664
06:25:54,608,Blue,282,888
06:25:54,608,Brown,331,759
06:25:54,609,Green,309,877
06:25:54,609,Green,288,866
06:25:54,609,Green,317,855
06:25:54,609,Green,296,835
06:25:54,609,Green,326,828
06:25:54,609,Green,301,822
06:25:54,609,Green,330,814
06:25:54,609,Green,304,809
06:25:54,609,Green,334,805
06:25:54,609,Green,308,796
06:25:54,609,Green,312,784
06:25:54,609,Green,354,733
06:25:54,609,Green,334,714
06:25:54,609,Green,358,714
06:25:54,609,Green,329,706
06:25:54,609,Green,334,701
06:25:54,609,Green,336,664
06:25:54,609,Green,370,647
06:25:54,609,Green,355,642
06:25:54,609,Green,382,581
06:25:54,609,Blue,293,890
06:25:54,609,Brown,342,766
06:25:54,609,Brown,340,755
06:25:54,609,Brown,331,759
06:25:54,610,Green,297,883
06:25:54,610,Green,301,867
06:25:54,610,Green,304,852
06:25:54,610,Green,312,819
06:25:54,610,Green,321,818
06:25:54,610,Green,330,806
06:25:54,610,Green,320,859
06:25:54,610,Green,349,781
06:25:54,610,Green,333,750
06:25:54,610,Green,332,721
06:25:54,610,Green,373,643
06:25:54,610,Green,374,637
06:25:54,610,Green,382,580
06:25:54,610,Green,355,663
06:25:54,610,Blue,306,894
06:25:54,610,Brown,341,759
06:25:54,611,Green,320,886
06:25:54,611,Green,334,875
06:25:54,611,Green,314,851
06:25:54,611,Green,342,841
06:25:54,611,Green,316,840
06:25:54,611,Green,320,818
06:25:54,611,Green,350,809
06:25:54,611,Green,329,778
06:25:54,611,Green,356,740
06:25:54,611,Green,347,740
06:25:54,611,Green,354,731
06:25:54,611,Green,365,727
06:25:54,611,Green,336,724
06:25:54,611,Green,369,695
06:25:54,611,Green,339,702
06:25:54,611,Green,379,607
06:25:54,611,Green,382,579
06:25:54,611,Green,359,650
06:25:54,611,Blue,316,896
06:25:54,611,Brown,347,760
06:25:54,612,Green,337,878
06:25:54,612,Green,326,866
06:25:54,612,Green,332,858
06:25:54,612,Green,324,862
06:25:54,612,Green,344,841
06:25:54,612,Green,328,835
06:25:54,612,Green,331,820
06:25:54,612,Green,346,859
06:25:54,612,Green,336,784
06:25:54,612,Green,363,787
06:25:54,612,Green,377,648
06:25:54,612,Green,382,580
06:25:54,612,Green,361,666
06:25:54,612,Blue,331,898
06:25:54,612,Brown,354,760
06:25:54,613,Green,334,906
06:25:54,613,Green,336,838
06:25:54,613,Green,362,838
06:25:54,613,Green,366,813
06:25:54,613,Green,340,802
06:25:54,613,Green,368,797
06:25:54,613,Green,370,750
06:25:54,613,Green,366,746
06:25:54,613,Green,379,655
06:25:54,613,Green,382,582
06:25:54,613,Green,363,651
06:25:54,613,Blue,341,898
06:25:54,613,Brown,358,763
06:25:54,613,Brown,361,752
06:25:54,613,Brown,352,752
06:25:54,614,Green,366,891
06:25:54,614,Green,357,889
06:25:54,614,Green,346,864
06:25:54,614,Green,368,828
06:25:54,614,Green,368,818
06:25:54,614,Green,371,850
06:25:54,614,Green,378,778
06:25:54,614,Green,375,750
06:25:54,614,Green,366,662
